Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,CustLat,CustLon,FactLat,FactLon,Distance_mi,BaseDays,LeadTime_days
6582,US-2023-131114-CHO-MIL-31000,09-12-2025,04-06-2029,Second Class,131114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,40.3495,-88.9861,32.076176,-81.088371,720.340311870563,2.440680623741126,2.6367115551934504
6583,US-2023-133340-CHO-NUT-13000,09-12-2025,04-06-2029,Standard Class,133340,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,43.3266,-84.5361,32.881893,-111.768036,1635.8269360528968,4.2716538721057935,6.191519290698558
6584,US-2023-159989-CHO-FUD-51000,09-12-2025,04-06-2029,Standard Class,159989,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,35.7478,-86.6923,32.881893,-111.768036,1439.652980693974,3.8793059613879484,4.584198187533325
6585,US-2023-133340-CHO-TRI-54000,09-12-2025,04-06-2029,Standard Class,133340,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,43.3266,-84.5361,32.076176,-81.088371,799.0939472572701,2.59818789451454,5.17262420673502
6586,CA-2023-141082-CHO-FUD-51000,09-12-2025,04-06-2029,Standard Class,141082,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,52.0,-72.0,32.881893,-111.768036,2374.3658443712293,5.748731688742459,8.705928056273029
6587,CA-2023-141082-CHO-FUD-51000,09-12-2025,04-06-2029,Standard Class,141082,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,52.0,-72.0,32.881893,-111.768036,2374.3658443712293,5.748731688742459,9.76801922732308
6588,US-2023-154739-CHO-FUD-51000,10-12-2025,06-06-2029,Second Class,154739,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.8119375770207262
6589,US-2023-143448-CHO-FUD-51000,10-12-2025,01-06-2029,Same Day,143448,United States,Greenwood,Indiana,46142,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,39.8494,-86.2583,32.881893,-111.768036,1491.5397368435285,3.983079473687057,1.0
6590,US-2023-128412-CHO-FUD-51000,10-12-2025,08-06-2029,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,47.4009,-121.4905,32.881893,-111.768036,1124.0954320789524,3.248190864157905,5.087631032440985
6591,US-2023-128412-CHO-MIL-31000,10-12-2025,08-06-2029,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,47.4009,-121.4905,32.076176,-81.088371,2357.242702079984,5.714485404159968,8.399098405177376
6592,US-2023-128412-CHO-TRI-54000,10-12-2025,08-06-2029,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,47.4009,-121.4905,32.076176,-81.088371,2357.242702079984,5.714485404159968,7.629518939846866
6593,US-2023-144309-CHO-SCR-58000,10-12-2025,07-06-2029,Standard Class,144309,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,8.967558355230132
6594,US-2023-146941-CHO-SCR-58000,10-12-2025,04-06-2029,First Class,146941,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,2.6188762009648574
6595,US-2023-147123-CHO-SCR-58000,10-12-2025,03-06-2029,First Class,147123,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
6596,US-2023-127194-CHO-FUD-51000,10-12-2025,07-06-2029,Standard Class,127194,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,8.854263791366002
6597,US-2023-128412-CHO-MIL-31000,10-12-2025,08-06-2029,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,47.4009,-121.4905,32.076176,-81.088371,2357.242702079984,5.714485404159968,8.168289693589854
6598,US-2023-144309-CHO-MIL-31000,10-12-2025,07-06-2029,Standard Class,144309,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,3.3350702090819353
6599,US-2023-100587-OTH-GUM-21000,10-12-2025,05-06-2029,Standard Class,100587,United States,New York City,New York,10024,Other,Atlantic,OTH-GUM-21000,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,42.1657,-74.9481,41.446333,-90.565487,804.1832935064026,2.608366587012805,2.500239810895229
6600,US-2023-146941-CHO-TRI-54000,10-12-2025,04-06-2029,First Class,146941,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,2.921284918547366
6601,US-2023-128412-CHO-NUT-13000,10-12-2025,08-06-2029,Standard Class,128412,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,47.4009,-121.4905,32.881893,-111.768036,1124.0954320789524,3.248190864157905,3.840701826469107
6602,CA-2023-124626-CHO-SCR-58000,10-12-2025,06-06-2029,Standard Class,124626,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,39.8283,-98.5795,32.881893,-111.768036,874.806197699526,2.749612395399052,4.171178177663099
6603,US-2023-162187-CHO-SCR-58000,11-12-2025,02-06-2029,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,2.0378672635837027
6604,US-2023-165330-CHO-MIL-31000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,1.9527032719592716
6605,US-2023-143609-CHO-TRI-54000,11-12-2025,04-06-2029,First Class,143609,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,44.572,-122.0709,32.076176,-81.088371,2352.2554698499116,5.704510939699823,3.3749831142261404
6606,US-2023-160745-CHO-TRI-54000,11-12-2025,07-06-2029,Second Class,160745,United States,Vancouver,Washington,98661,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,47.4009,-121.4905,32.076176,-81.088371,2357.242702079984,5.714485404159968,4.353152717530035
6607,US-2023-162187-CHO-FUD-51000,11-12-2025,02-06-2029,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,1.0
6608,US-2023-165330-CHO-NUT-13000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
6609,US-2023-162187-CHO-NUT-13000,11-12-2025,02-06-2029,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,1.0
6610,US-2023-165330-CHO-SCR-58000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
6611,US-2023-151260-CHO-SCR-58000,11-12-2025,05-06-2029,First Class,151260,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,3.1609367381548137
6612,US-2023-165330-CHO-TRI-54000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,2.3853320341968756
6613,US-2023-132857-CHO-FUD-51000,11-12-2025,08-06-2029,Standard Class,132857,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,35.7478,-86.6923,32.881893,-111.768036,1439.652980693974,3.8793059613879484,4.838015455831775
6614,US-2023-165330-CHO-NUT-13000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.3633068171326883
6615,US-2023-165330-CHO-NUT-13000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.219973448792829
6616,US-2023-165330-CHO-TRI-54000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,1.6139584026215428
6617,US-2023-165330-CHO-SCR-58000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.4776192396108372
6618,US-2023-105816-CHO-NUT-13000,11-12-2025,08-06-2029,Standard Class,105816,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,9.684057165800114
6619,US-2023-165330-CHO-FUD-51000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
6620,US-2023-165330-CHO-SCR-58000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
6621,US-2023-148803-CHO-MIL-31000,11-12-2025,02-06-2029,Same Day,148803,United States,Homestead,Florida,33030,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,27.7663,-81.6868,32.076176,-81.088371,299.7214298619735,1.599442859723947,1.0
6622,US-2023-162187-CHO-MIL-31000,11-12-2025,02-06-2029,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,1.0
6623,US-2023-135720-CHO-TRI-54000,11-12-2025,04-06-2029,Second Class,135720,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,39.0598,-105.3111,32.076176,-81.088371,1438.0614881869485,3.876122976373897,4.16843836991401
6624,US-2023-162187-CHO-FUD-51000,11-12-2025,02-06-2029,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,1.2764413131971426
6625,US-2023-165330-CHO-SCR-58000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
6626,US-2023-160745-CHO-SCR-58000,11-12-2025,07-06-2029,Second Class,160745,United States,Vancouver,Washington,98661,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,47.4009,-121.4905,32.881893,-111.768036,1124.0954320789524,3.248190864157905,1.6085792512072445
6627,US-2023-135720-CHO-FUD-51000,11-12-2025,04-06-2029,Second Class,135720,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,39.0598,-105.3111,32.881893,-111.768036,558.3543268867687,2.1167086537735376,2.4155356005029525
6628,US-2023-135720-CHO-FUD-51000,11-12-2025,04-06-2029,Second Class,135720,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,39.0598,-105.3111,32.881893,-111.768036,558.3543268867687,2.1167086537735376,3.281056240905798
6629,US-2023-105816-CHO-NUT-13000,11-12-2025,08-06-2029,Standard Class,105816,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,7.318916183613389
6630,US-2023-160745-OTH-GUM-21000,11-12-2025,07-06-2029,Second Class,160745,United States,Vancouver,Washington,98661,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,47.4009,-121.4905,41.446333,-90.565487,1567.9393995274254,4.135878799054851,4.487926742273367
6631,US-2023-139395-CHO-MIL-31000,12-12-2025,09-06-2029,Standard Class,139395,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,43.3266,-84.5361,32.076176,-81.088371,799.0939472572701,2.59818789451454,2.6427663910357695
6632,US-2023-136686-CHO-MIL-31000,12-12-2025,07-06-2029,Standard Class,136686,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,8.442419078737982
6633,US-2023-169824-CHO-MIL-31000,12-12-2025,08-06-2029,Standard Class,169824,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,3.506623484978709
6634,US-2023-136686-CHO-SCR-58000,12-12-2025,07-06-2029,Standard Class,136686,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.4200155052652916
6635,US-2023-169824-CHO-FUD-51000,12-12-2025,08-06-2029,Standard Class,169824,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,7.18344003522723
6636,US-2023-139395-CHO-MIL-31000,12-12-2025,09-06-2029,Standard Class,139395,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,43.3266,-84.5361,32.076176,-81.088371,799.0939472572701,2.59818789451454,3.582392576145402
6637,US-2023-108777-CHO-FUD-51000,12-12-2025,03-06-2029,Same Day,108777,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,1.6137176581053785
6638,US-2023-169369-CHO-MIL-31000,12-12-2025,09-06-2029,Standard Class,169369,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,33.0406,-83.6431,32.076176,-81.088371,162.8951710918331,1.3257903421836663,1.0
6639,US-2023-139395-CHO-FUD-51000,12-12-2025,09-06-2029,Standard Class,139395,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,43.3266,-84.5361,32.881893,-111.768036,1635.8269360528968,4.2716538721057935,6.089788542904407
6640,US-2023-169824-OTH-LIC-15000,12-12-2025,08-06-2029,Standard Class,169824,United States,New York City,New York,10009,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,80.0,4,40.0,40.0,Secret Factory,42.1657,-74.9481,41.446333,-90.565487,804.1832935064026,2.608366587012805,3.87937245811989
6641,US-2023-169369-CHO-TRI-54000,12-12-2025,09-06-2029,Standard Class,169369,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,33.0406,-83.6431,32.076176,-81.088371,162.8951710918331,1.3257903421836663,1.109454133650012
6642,US-2023-108777-CHO-TRI-54000,12-12-2025,03-06-2029,Same Day,108777,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,2.0862069006178734
6643,US-2023-139395-CHO-FUD-51000,12-12-2025,09-06-2029,Standard Class,139395,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,43.3266,-84.5361,32.881893,-111.768036,1635.8269360528968,4.2716538721057935,5.724684424109617
6644,CA-2023-155586-CHO-SCR-58000,12-12-2025,07-06-2029,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,39.8283,-98.5795,32.881893,-111.768036,874.806197699526,2.749612395399052,2.2140628644922598
6645,CA-2023-155586-CHO-SCR-58000,12-12-2025,07-06-2029,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,39.8283,-98.5795,32.881893,-111.768036,874.806197699526,2.749612395399052,1.9669660355410539
6646,CA-2023-155586-CHO-NUT-13000,12-12-2025,07-06-2029,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,39.8283,-98.5795,32.881893,-111.768036,874.806197699526,2.749612395399052,4.188396465109546
6647,US-2023-142958-CHO-SCR-58000,13-12-2025,11-06-2029,Standard Class,142958,United States,Torrance,California,90503,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,3.4722740486272086
6648,US-2023-102792-CHO-TRI-54000,13-12-2025,10-06-2029,Standard Class,102792,United States,Riverside,California,92503,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,7.327375022789058
6649,US-2023-142958-CHO-FUD-51000,13-12-2025,11-06-2029,Standard Class,142958,United States,Torrance,California,90503,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,3.914935112835598
6650,US-2023-100153-CHO-MIL-31000,13-12-2025,08-06-2029,Standard Class,100153,United States,Norman,Oklahoma,73071,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,35.5653,-96.9289,32.076176,-81.088371,938.8416881040143,2.8776833762080285,4.477084019743145
6651,US-2023-146325-CHO-TRI-54000,14-12-2025,08-06-2029,First Class,146325,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,3.4364621880027895
